handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_1f9866d6-15dd-b71c-9df0-27278468d49f,Product,STLTH Salt-Juicy Peach Ice,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_c39aed684d4049318829a6c26d1cc260~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_83b51707-1c00-dfad-aace-5515452f83ac,Product,STLTH Salt-Green Apple Ice,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_3fa8b0fb0b9548a890f618af8ab2274d~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fb83390-d963-6827-2a69-b92e12b4cd2c,Product,STLTH Salt-Citrus Burst Ice,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_83afd2131fe542028a0d2820353a5005~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9f8f296d-6f2d-d17a-39b4-15049a10f6c6,Product,STLTH Salt-Blue Razz Lemon Ice,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_f1b4a905716847ad96a98ac2e8bb40b3~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_399b71e9-c70d-d24f-b32b-c42d1b0ca8a8,Product,STLTH Salt-Blue Razz,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_0bef01c3cdcb415b926ade5bf9bf9cb7~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5b4c0feb-a490-8086-189f-3c5d6347e5b1,Product,STLTH Salt-Blackberry Ice,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_7aa7d8ea93fc48cb88b68d0e9a29009e~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1f802cd7-1170-81b1-f25b-4f39c0e2972c,Product,STLTH Salt-Arctic Mint,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_124b49b7cfd0479b91e7160dd70fcfdc~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_dd227a42-bc23-efd9-5406-fce9cf441f1e,Product,Banana Bang-Lemon Lime,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_7847458c177d459a97c500276a19aec1~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_22f6c242-f735-167a-b674-fb443caf2dd1,Product,Banana Bang-Pineapple Coconut,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_f9c882b9d2664edbb26e77f7d0df3e09~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e27ae011-2d8b-e1ab-827b-e6360cf0a4c6,Product,Banana Bang-Peach Mango,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_0720c0ef9447468f879c7c480fd45975~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a86cd82c-04dd-38a1-b4e3-aa8b7f7093df,Product,Banana Bang-Blueberry Raspberry,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_a945b6013d65495694754e4f9885d6fa~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_06b3e39b-ef14-abce-83fe-eacc2b902755,Product,Banana Bang-Apple Grape,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_4436792030044f22b8f8ac7a6dae6328~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b32a6a-50d1-4250-6848-70d7bb06e27f,Product,Twelve Monkey-Harmony,"<p>Peach,Berries,lychee</p><p><br>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>",32f435_984ba344465445c782736297eddc7eda~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7fbab86b-c91c-cf3f-fba3-c99438ac79d7,Product,Twelve Monkey-Wonder,"<p>Orange,Guava,Pineapple</p><p><br>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>",32f435_f8aa07f87d35415892a825f8d5eb1eca~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3f3873fb-1c56-8c9d-b062-c4e8ab66c8ce,Product,Twelve Monkey-Tropika,"<p>lychee,Papaya,Passionfruit</p><p><br>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>",32f435_2fd3849906a14849a5df4b405dc0f915~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c31a3ca8-b674-2f5e-b695-21439faf7d8f,Product,Twelve Monkey-Sanctury,"<p>Strawberry,Peach,Watermelon<br>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>",32f435_eab2cd77e584436db735faa89ba1d14a~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_909a4f28-fce3-5ed4-5b2f-d18e2a3c79d4,Product,Twelve Monkey-Queen Soko,"<p>Strawberry,Lemon,Citrus<br><br>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>",32f435_c2702ba73c494af18c880cddce64a8f7~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ef612147-5085-53aa-862c-993e2504f252,Product,Twelve Monkey-Passion,"<p>DragonFruit,Mango,Passionfruit<br><br>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>",32f435_6adb9aeab9ce42169026c4c55a90dfc8~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9cedd75b-5571-f2e2-2b3c-9e4cffdf1296,Product,Twelve Monkey-Paradise,"<p>Strawberry,Pineapple,Banana<br><br>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>",32f435_57761235a4a44a84a01864b03626bb75~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_75f5b6e6-0f8a-a056-c7e6-1e917eca4480,Product,Twelve Monkey-Mirage,"<p>Blueberry,Pineapple,Kiwi<br><br>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>",32f435_b193c247fd8045e19b366d14aacbe59f~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a6829f0-2e54-7e52-01b7-8deeb776287b,Product,Twelve Monkey-Matata,"<p>Grape,Apple<br><br>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>",32f435_5813f70559394067a3fe3a679bbd55d3~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6818a447-205f-e796-8323-cf566d1a65e7,Product,Twelve Monkey-Mangabeys,"<p>Pineapple,Mango,Guava<br><br>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>",32f435_2745584d7a514f7a9f70be538b224ed9~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_87255f52-5e51-8ca1-ab56-371128f6d61f,Product,Twelve Monkey-Kanzi,"<p>Watermelon,Strawberry,Kiwi<br><br>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>",32f435_29e3ca4f53b74c3186bb9a187a359d79~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_296ee350-3fc4-6535-d11b-80cdcfbec761,Product,Twelve Monkey-Jungle Secret,"<p>Mango,Lychee<br><br>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>",32f435_c937a056b10e44d1ab62fc38c723f869~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d94dbe3-7d43-fa74-ccc5-811e09700c3e,Product,Twelve Monkey-Harambae,"<p>Grapefruit,Blood Orange<br><br>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>",32f435_560649f1f0884cd08996c228a1f89034~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_37ae0ca0-4c3d-1844-27a8-03427bf0e160,Product,Twelve Monkey-Hakuna,"<p>Apple,Cranberry<br><br>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>",32f435_f4645eb0ee72406aa3ed8fda7867bc3e~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f14d6d82-9425-d45c-9625-488d8984387b,Product,Twelve Monkey- Haven,"<p>Grape,Apple,Pear<br><br>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>",32f435_9f0e8529dfb0407b88a0bb588342ab2a~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d0fbbfbf-73a9-1dc8-effb-9970ba9a284b,Product,Koil Killaz-Sasquatch,"<p>Grape,Green Apple Ice<br><br>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>",32f435_1f2a7024e55644dfae56f48bd285f1a2~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f160531f-85f9-80f4-7d6c-12266658d900,Product,Koil Killaz-Rampage,"<p>Guava,Mango,Pineapple<br><br>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>",32f435_4b8b4e1d92cd4142850e933d5759d214~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_872ff771-e73d-c098-4b09-071b8ed6b791,Product,Koil Killaz-Savage,"<p>Strawberry,Kiwi, Watermelon<br><br>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>",32f435_acebf5c53ce7429da445193481ae2fd0~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d080142d-54e9-8967-d64a-defdd96feb2d,Product,LIX-Mint Condition,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_379ea9df0169452982fa34e3cdfb8684~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99f8d509-e44a-f5df-6105-fefb17e024cb,Product,LIX-Grape,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_40ed16de3a324a898247536df390767b~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_82cf38cd-9b54-92a5-910c-734f19e29f6a,Product,Iced Up Salt-Peach Berry Ice,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_44c85a7223c946ef9cdf095756c59194~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16fb707c-1de1-e606-421a-5af934995d56,Product,Iced Up Salt-Peach Ice,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_bc17f7e29d5348368888346ed1381f69~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_22d043a2-911a-6a5d-53ff-3c329f19f787,Product,Iced Up Salt-Mint Ice,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_d9e46fdf5b904e3db0c4f278ddae3a2a~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a223a8e0-19eb-70e9-cda6-2b55de7a8165,Product,Iced Up Salt-BlackberryBanana Ice,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_6b489303b48a4409a0a57f5490c77b21~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59e2ee51-1acd-ebf2-7ad2-b7c34eba8c44,Product,Iced Up Salt-Blue Razz Cherry Ice,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_1a78c8c50f624e11bbba59265e80a038~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6da0655b-4ca8-4467-9dce-e96598af40b4,Product,Iced Up Salt-Blue Razz Ice,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_81e072f76a29428a8fdaa15f64a378a1~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_abdfd06a-fedd-d263-8b0c-c1ac2d80cefc,Product,Berry Drop Salt-Watermelon,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_e1f16cf8a27344fc8b53770dcc884505~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_dc7cd7ed-c1ef-13c5-8cfc-71e64f0778fc,Product,Berry Drop Salt-Raspberry,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_bbb534c8f35f463e9aa133e888001c9a~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_454833ea-358e-d0be-2698-aeccbff7dbb7,Product,Berry Drop Salt-Pomegranate,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_f1df2319f1ac444fbc69016fddb9006b~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9229f422-a9a8-26f5-13b9-e6365830cb4a,Product,Berry Drop Salt-Guava,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_7d41739ac238497cbdefff14143ea92b~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7462a2ab-4e6c-9b10-6ed8-c9fddc337577,Product,Vice Salt-Strawberry,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_2f262fe03d4c4a9298fbeec6a019bef0~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_abe33535-e840-1698-a2a2-9f564ea8ac43,Product,Vice Salt-Peach,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_b8ac32f052bb4c7ba6bbd4c38b57dbe2~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_55de7853-b99a-4741-4e1a-4ed679d3c064,Product,Fruitbae Salt-Strawberry Tangerine,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_c4bed830f6a549f8adb24a8f41f3aa95~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3bc68a97-e993-0fe3-94f4-5401d4b2dc78,Product,Fruitbae Salt-Strawberry Kiwi,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_4902b469132e4330becb4651580169f2~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6be16e21-80ab-b306-4434-74be48124962,Product,Fruitbae Salt-Raspberry Jackfruit,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_4a141ae13bc0439ca07e432a58eee750~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d82f65c8-ae34-16dd-8531-7817fe7eb89f,Product,Fruitbae Salt-Pomegranate Orange,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_5549d379d6b74067b4a4d884b9943043~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_811aff56-a53c-bd62-2009-38ddd52cd132,Product,Fruitbae Salt-Pineapple Guava,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_49e605286a5f45c4a73d019c06661d6c~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c695b8be-99cd-0872-46f6-a8241099b7c9,Product,Fruitbae Salt-Passionfruit Aloe,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_6374ff0e26374b0b80e091310a6be1ed~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3eb3ed67-aa60-8325-dd7c-061ad5804eab,Product,Fruitbae Salt-Peach Apricot,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_2078128fe9e442eb8e7952bb7b8c6605~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c222a157-d4cf-d1e0-8e62-fc775f21b0ea,Product,Fruitbae Salt-Mango Peach,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_e852a428f6aa4f85948429372912c30f~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_66ced8e2-c3ff-afaf-0f00-6893a2ef2e24,Product,Fruitbae Salt-Guava Cactus,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_ce0a82db687746c2be51982f8e9b4d94~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c4a4198a-093c-c2e7-a72e-690f4bbe1b17,Product,Fruitbae Salt-Fruit Burst,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_b1b676bfbdd34a068d5f44aa8b27dad9~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_856d2945-fcc8-6050-a543-3c60ce78480d,Product,Fruitbae Salt-Blue Razz Melon,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_475690367c5b414b94d50e98fda48e37~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f0063cc-15ea-2a7a-ec51-f138059c9836,Product,Fruitbae Salt-BlueBerry Kiwi,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_d87276d4f9664bb08a2d98800d5e746e~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_516f6514-0d23-5674-9dfd-257b28d399b7,Product,Fruitbae Salt-Bananaberry,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_3f7005fb429943b6aa00557ed6871077~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_adaaeb16-5529-dffa-e9ce-0198990a0136,Product,Fruitbae Salt-Appleberry,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_9a39cdbc0be84509b653ff19a2cae16c~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_91b14d99-aef1-d49b-0bf2-cf02bc507936,Product,NKD 100-Mint,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_c0412eb4b31f46739272e9b4cb6368d4~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f3eeaf90-f20c-ae44-73d0-ccc7638aa485,Product,NKD 100-Mango,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_550bb046ee6e454aa122cdd600653790~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fc97600a-3523-2dc5-01c2-92ce315db276,Product,Kapow Salt-Off Route,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_9e61d2eb5973402f84fe84912a1bee27~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c193c492-b297-7d74-caf2-707579d1a487,Product,Lemon Drop Iced Salt-Wildberry,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_8fe289d8ea244f51a87ea05ae5ef8416~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb64d343-133f-7446-6cd5-184a5ed5790e,Product,Lemon Drop Iced Salt-Strawberry,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_5fb1e586b5ed44daab1aeb5f977df0e3~mv2.webp,,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a58ecd32-b742-d6ba-659e-2dd70ff544dc,Product,Lemon Drop Iced Salt-Punch,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_e9b42ebb3ed649709da8800ed06ce31e~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d3f7d4f3-d64e-ab49-6ed6-16a97a5bc73a,Product,Lemon Drop Iced Salt-Pineapple,<p>Size:&nbsp;30ml</p><p>&nbsp;</p><p>Nicotine Strength:&nbsp;10mg</p>,32f435_2a78c8c2bee042808bcfdbed780f0408~mv2.webp,E-liquide,,,33.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
